ReturnNo,OrderNo,ReturnDate,ReturnClosed,OrderDate,ReturnCode,ProductName,PartNumber,Amount, UnitPrice ,ReturnedTotal
11444,61546,2013-09-12,2013-10-18,2013-08-19,30A,Women's Cotton Short Sleeve Field Shirt,FS213,1, 31.25 ,31.25
11445,62517,2013-09-12,2013-10-18,2013-08-28,30A,"Women's 100% Cotton Jeans with Expandable Waistband, Relaxed Fit",FS259R,1, 35.80 ,35.80
11445,62517,2013-09-12,2013-10-18,2013-08-28,30A,Men's Fleece Lined Vest,FS362,1, 78.57 ,78.57
11445,62517,2013-09-12,2013-10-18,2013-08-28,31A,Women's Poly Cotton Short Sleeve Field Shirt,FS211,1, 28.54 ,28.54
11446,62157,2013-09-12,2013-10-18,2013-08-25,30A,LS Patrol Polo Shirts-White,FS686,1, 39.51 ,39.51
11446,62157,2013-09-12,2013-10-18,2013-08-25,30A,SS Patrol Polo Shirts-White,FS685,1, 35.91 ,35.91
11447,63017,2013-09-13,2013-10-18,2013-09-04,31A,SS Patrol Polo Shirts-Khaki,FS687,2, 35.91 ,71.82
11447,63017,2013-09-13,2013-10-18,2013-09-04,31A,SS Patrol Polo Shirts-White,FS685,2, 35.91 ,71.82
11447,63017,2013-09-13,2013-10-18,2013-09-04,30A,"Women's 100% Cotton  Jeans with Expandable Waistband, Standard Fit",FS259S,1, 35.80 ,35.80
11447,63017,2013-09-13,2013-10-18,2013-09-04,32A,Men's Lined Field Jeans,FS245,1, 43.10 ,43.10
11448,62270,2013-09-13,2013-10-21,2013-08-26,30A,"Women's Polyester/Cotton Casual Trousers with Expandable Waistband, Relaxed Fit",FS7161R,4, 39.56 ,158.24
11449,60925,2013-09-13,2013-10-17,2013-08-09,30A,LS Patrol Polo Shirts-White,FS686,1, 39.51 ,39.51
11449,60925,2013-09-13,2013-10-17,2013-08-09,30A,Zip-off Pant Green Nylon,FS260,1, 98.48 ,98.48
11449,60925,2013-09-13,2013-10-17,2013-08-09,30A,SS Patrol Polo Shirts-White,FS685,1, 35.91 ,35.91
11449,60925,2013-09-13,2013-10-17,2013-08-09,30A,SS Patrol Polo Shirts-Khaki,FS687,1, 35.91 ,35.91
11450,62127,2013-09-13,2013-11-15,2013-08-24,30A,Men's LE Dress Trousers,FS882,1, 75.42 ,75.42
11451,61488,2013-09-13,2013-10-18,2013-08-17,30A,Men's LE Cargo Pants,FS820,1, 70.67 ,70.67
11455,62205,2013-09-13,2013-10-18,2013-08-26,30A,"Men's 100% Cotton Jeans with Expandable Waistband, Relaxed Fit",FS258R,2, 35.80 ,71.60
11456,62923,2013-09-13,2013-10-17,2013-09-03,30A,Stetson Felt Hat,FS229,1, 143.05 ,143.05
11457,62095,2013-09-13,2013-10-24,2013-08-23,30A,"Field Belt, Wide Basketweave",FS720,1, 19.83 ,19.83
11457,62095,2013-09-13,2013-10-24,2013-08-23,30A,"Women's Polyester/Cotton Casual Trousers with Expandable Waistband, Relaxed Fit",FS7161R,1, 39.56 ,39.56
11457,62095,2013-09-13,2013-10-24,2013-08-23,30A,"Women's Polyester/Cotton Casual Trousers with Expandable Waistband, Standard Fit",FS7161S,1, 39.56 ,39.56
11457,62095,2013-09-13,2013-10-24,2013-08-23,30A,Women's Ski Jacket,FS379,1, 250.31 ,250.31
11459,63476,2013-09-16,2013-10-25,2013-09-06,30A,Men's IKE Jacket,FS102,1, 222.86 ,222.86
11462,60763,2013-09-16,2013-10-18,2013-08-08,30A,"Women's 100% Cotton  Jeans with Expandable Waistband, Standard Fit",FS259S,1, 35.80 ,35.80
11463,62208,2013-09-16,2013-10-18,2013-08-26,30A,Women's Poly Cotton Short Sleeve Field Shirt,FS211,1, 28.54 ,28.54
11463,62208,2013-09-16,2013-10-18,2013-08-26,30A,Polar Hat,FS368,1, 24.45 ,24.45
11464,63232,2013-09-16,2013-10-18,2013-09-05,30A,"Women's 100% Cotton Jeans with Expandable Waistband, Relaxed Fit",FS259R,2, 35.80 ,71.60
11464,63232,2013-09-16,2013-10-18,2013-09-05,30A,"Women's Polyester/Cotton Casual Trousers with Expandable Waistband, Relaxed Fit",FS7161R,2, 39.56 ,79.12
11465,61755,2013-09-16,2013-10-18,2013-08-20,30A,Men's Poly Cotton Long Sleeve Field Shirt,FS200,1, 29.64 ,29.64
11465,61755,2013-09-16,2013-10-18,2013-08-20,30A,SS Patrol Polo Shirts-White,FS685,1, 35.91 ,35.91
11466,63057,2013-09-16,2013-10-18,2013-09-04,30A,Unisex Parka & Hood,FS1000,1, 166.96 ,166.96
11470,62719,2013-09-16,2013-10-18,2013-08-30,30A,Men's Cotton Long Sleeve Field Shirt,FS214,1, 32.40 ,32.40
11470,62719,2013-09-16,2013-10-18,2013-08-30,30A,Men's Poly Cotton Short Sleeve Field Shirt,FS210,3, 28.83 ,86.49
11472,62087,2013-09-16,2013-10-18,2013-08-23,30A,Wool Bib Overalls-Unisex,FS452,1, 125.16 ,125.16
11473,59806,2013-09-16,2013-10-17,2013-07-25,30A,"Women's Polyester/Cotton Casual Trousers with Expandable Waistband, Relaxed Fit",FS7161R,2, 39.56 ,79.12
11475,63026,2013-09-16,2013-10-18,2013-09-04,30A,"Women's Polyester/Cotton Casual Trousers with Expandable Waistband, Standard Fit",FS7161S,1, 39.56 ,39.56
11477,61263,2013-09-17,2013-10-18,2013-08-14,30A,"Women's 100% Cotton Jeans with Expandable Waistband, Relaxed Fit",FS259R,2, 35.80 ,71.60
11479,63352,2013-09-17,2013-10-31,2013-09-06,30A,"Women's Polyester/Cotton Casual Trousers with Expandable Waistband, Standard Fit",FS7161S,1, 39.56 ,39.56
11481,62901,2013-09-17,2013-10-18,2013-09-03,30A,"Men's Polyester/Cotton Cargo Pants with Expandable Waistband, Standard Fit",FS7170S,1, 48.95 ,48.95
11482,61225,2013-09-17,2013-10-18,2013-08-14,30A,"Women's Polyester/Cotton Casual Trousers with Expandable Waistband, Relaxed Fit",FS7161R,1, 39.56 ,39.56
11482,61225,2013-09-17,2013-10-18,2013-08-14,30A,"Women's 100% Cotton Jeans with Expandable Waistband, Relaxed Fit",FS259R,1, 35.80 ,35.80
11483,62137,2013-09-17,2013-10-18,2013-08-24,30A,Men's Ski Jacket,FS378,1, 270.25 ,270.25
11484,62038,2013-09-17,2013-10-18,2013-08-23,30A,"Women's 100% Cotton Jeans with Expandable Waistband, Relaxed Fit",FS259R,1, 35.80 ,35.80
11484,62038,2013-09-17,2013-10-18,2013-08-23,30A,"Women's Polyester/Cotton Casual Trousers with Expandable Waistband, Relaxed Fit",FS7161R,1, 39.56 ,39.56
11484,62038,2013-09-17,2013-10-18,2013-08-23,30A,Women's Fleece Top,FS365,1, 68.31 ,68.31
11485,62619,2013-09-17,2013-10-18,2013-08-29,30A,Women's SS Polo Shirts-Khaki,FS672,1, 35.91 ,35.91
11485,62619,2013-09-17,2013-10-18,2013-08-29,30A,Women's SS Polo Shirts-White,FS670,1, 35.91 ,35.91
11485,62619,2013-09-17,2013-10-18,2013-08-29,30A,Women's Fleece Top,FS365,1, 68.31 ,68.31
11485,62619,2013-09-17,2013-10-18,2013-08-29,30A,"Women's Polyester/Cotton Cargo Pants with Expandable Waistband, Standard Fit",FS7171S,1, 47.30 ,47.30
11489,63142,2013-09-17,2013-10-18,2013-09-04,30A,Men's 3-Season Jacket,FS372,1, 91.42 ,91.42
11490,63102,2013-09-18,2013-10-18,2013-09-04,30A,Unisex Poly-Cotton Cruiser,FS340,1, 108.86 ,108.86
11490,63102,2013-09-18,2013-10-18,2013-09-04,30A,Women's SS Polo Shirts-White,FS670,1, 35.91 ,35.91
11491,63287,2013-09-18,2013-10-24,2013-09-05,30A,Men's Wool Pants,FS400,1, 112.63 ,112.63
11492,63235,2013-09-18,2013-10-18,2013-09-05,30A,"Women's 100% Cotton  Jeans with Expandable Waistband, Standard Fit",FS259S,2, 35.80 ,71.60
11494,63192,2013-09-18,2013-10-21,2013-09-05,30A,Men's Poly Cotton Long Sleeve Field Shirt,FS200,1, 29.64 ,29.64
11494,63192,2013-09-18,2013-10-21,2013-09-05,30A,"Men's Polyester/Cotton Casual Trousers with Expandable Waistband, Relaxed Fit",FS7160R,1, 41.06 ,41.06
11494,63192,2013-09-18,2013-10-21,2013-09-05,30A,Men's Dress Trousers,FS610,1, 70.93 ,70.93
11494,63192,2013-09-18,2013-10-21,2013-09-05,30A,Men's Cotton Long Sleeve Field Shirt,FS214,1, 32.40 ,32.40
11496,62613,2013-09-18,2013-10-18,2013-08-29,30A,"Men's 100% Cotton  Jeans with Expandable Waistband, Standard Fit",FS258S,1, 35.80 ,35.80
11498,62798,2013-09-18,2013-10-18,2013-09-02,30A,SS Patrol Polo Shirts-Khaki,FS687,3, 35.91 ,107.73
11499,62459,2013-09-19,2013-10-21,2013-08-28,30A,"Men's 100% Cotton Jeans with Expandable Waistband, Relaxed Fit",FS258R,1, 35.80 ,35.80
11499,62459,2013-09-19,2013-10-21,2013-08-28,30A,Men's Wool Pants,FS400,1, 112.63 ,112.63
11500,63501,2013-09-19,2013-10-18,2013-09-06,30A,LS Patrol Polo Shirts-White,FS686,1, 39.51 ,39.51
11500,63501,2013-09-19,2013-10-18,2013-09-06,30A,"Women's 100% Cotton  Jeans with Expandable Waistband, Standard Fit",FS259S,1, 35.80 ,35.80
11500,63501,2013-09-19,2013-10-18,2013-09-06,30A,SS Patrol Polo Shirts-White,FS685,2, 35.91 ,71.82
11501,60472,2013-09-19,2013-10-18,2013-08-05,30A,Dress Belt Narrow,FS701,1, 17.78 ,17.78
11501,60472,2013-09-19,2013-10-18,2013-08-05,30A,Women's Fleece Top,FS365,1, 68.31 ,68.31
11501,60472,2013-09-19,2013-10-18,2013-08-05,30A,Women's Fleece Bottoms,FS367,1, 54.97 ,54.97
11502,61335,2013-09-19,2013-10-18,2013-08-15,30A,"Men's Polyester/Cotton Cargo Pants with Expandable Waistband, Standard Fit",FS7170S,1, 48.95 ,48.95
11502,61335,2013-09-19,2013-10-18,2013-08-15,30A,"Men's Polyester/Cotton Cargo Pants with Expandable Waistband, Standard Fit",FS7170S,2, 48.95 ,97.90
11502,61335,2013-09-19,2013-10-18,2013-08-15,30A,Men's Poly Cotton Long Sleeve Field Shirt,FS200,2, 29.64 ,59.28
11503,63038,2013-09-19,2013-10-17,2013-09-04,30A,Women's Ski Jacket,FS379,1, 250.31 ,250.31
11506,62226,2013-09-19,2013-10-18,2013-08-26,30A,Unisex Rain/Wind Pants,FS392,1, 176.18 ,176.18
11508,62720,2013-09-19,2013-10-18,2013-08-30,30A,Men's Cotton Short Sleeve Field Shirt,FS212,3, 31.25 ,93.75
11509,59421,2013-09-19,2013-10-21,2013-07-19,30A,"Men's 100% Cotton Jeans with Expandable Waistband, Relaxed Fit",FS258R,1, 35.80 ,35.80
11509,59421,2013-09-19,2013-10-21,2013-07-19,30A,"Men's Polyester/Cotton Cargo Pants with Expandable Waistband, Standard Fit",FS7170S,1, 48.95 ,48.95
11510,63231,2013-09-19,2013-12-11,2013-09-05,30A,"Men's Polyester/Cotton Cargo Pants with Expandable Waistband, Standard Fit",FS7170S,1, 48.95 ,48.95
11510,63231,2013-09-19,2013-12-11,2013-09-05,30A,"Men's 100% Cotton Jeans with Expandable Waistband, Relaxed Fit",FS258R,1, 35.80 ,35.80
11510,63231,2013-09-19,2013-12-11,2013-09-05,30A,Men's Wool Pants,FS400,1, 112.63 ,112.63
11511,61839,2013-09-19,2013-10-21,2013-08-21,30A,"Men's 100% Cotton  Jeans with Expandable Waistband, Standard Fit",FS258S,1, 35.80 ,35.80
11511,61839,2013-09-19,2013-10-21,2013-08-21,30A,"Men's Polyester/Cotton Cargo Pants with Expandable Waistband, Standard Fit",FS7170S,1, 48.95 ,48.95
11513,62435,2013-09-20,2013-10-17,2013-08-28,30A,Unisex Rain/Wind Shell,FS376,1, 218.55 ,218.55
11513,62435,2013-09-20,2013-10-17,2013-08-28,32A,"Women's 100% Cotton  Jeans with Expandable Waistband, Standard Fit",FS259S,1, 35.80 ,35.80
11515,63195,2013-09-20,2013-10-17,2013-09-05,30A,Women's Fleece Bottoms,FS367,1, 54.97 ,54.97
11515,63195,2013-09-20,2013-10-17,2013-09-05,30A,Women's Fleece Top,FS365,1, 68.31 ,68.31
11515,63195,2013-09-20,2013-10-17,2013-09-05,30A,"Field Belt, Wide Basketweave",FS720,1, 19.83 ,19.83
11515,63195,2013-09-20,2013-10-17,2013-09-05,30A,Women's Fleece Lined Vest,FS363,1, 77.05 ,77.05
11516,62500,2013-09-20,2013-10-18,2013-08-28,30A,"Women's 100% Cotton Jeans with Expandable Waistband, Relaxed Fit",FS259R,1, 35.80 ,35.80
11518,63146,2013-09-20,2013-10-18,2013-09-05,30A,Men's Fleece Top,FS364,1, 68.31 ,68.31
11521,63526,2013-09-20,2013-10-18,2013-09-06,30A,Men's Dress Trousers,FS610,1, 70.93 ,70.93
11521,63526,2013-09-20,2013-10-18,2013-09-06,30A,Men's Poly Cotton Long Sleeve Field Shirt,FS200,2, 29.64 ,59.28
11522,63238,2013-09-20,2013-10-18,2013-09-05,30A,Unisex Rain/Wind Pants,FS392,1, 176.18 ,176.18
11523,63349,2013-09-20,2013-10-21,2013-09-06,30A,Unisex Cotton Coveralls,FS500,1, 42.96 ,42.96
11523,63349,2013-09-20,2013-10-21,2013-09-06,30A,Unisex Wool Cruiser Coat,FS320,1, 161.98 ,161.98
11523,63349,2013-09-20,2013-10-21,2013-09-06,30A,Men's Fleece Bottoms,FS366,1, 54.97 ,54.97
11524,62052,2013-09-20,2013-10-18,2013-08-23,30A,Men's LE Long Sleeve Shirt,FS800,1, 51.90 ,51.90
11524,62052,2013-09-20,2013-10-18,2013-08-23,30A,Men's LE Short Sleeve Shirt,FS810,1, 48.01 ,48.01
11524,62052,2013-09-20,2013-10-18,2013-08-23,30A,Men's Cargo Shorts,FS314,2, 44.42 ,88.84
11526,62001,2013-09-23,2013-10-18,2013-08-22,30A,Unisex Parka & Hood,FS1000,1, 166.96 ,166.96
11527,59331,2013-09-23,2013-10-18,2013-07-18,30A,Men's Ski Jacket,FS378,1, 270.25 ,270.25
11529,63158,2013-09-23,2013-10-17,2013-09-05,30A,"Women's Polyester/Cotton Cargo Pants with Expandable Waistband, Standard Fit",FS7171S,1, 47.30 ,47.30
11533,62010,2013-09-23,2013-10-17,2013-08-22,30A,"Field Belt, Narrow Basketweave",FS721,1, 17.76 ,17.76
11533,62010,2013-09-23,2013-10-17,2013-08-22,30A,Women's SS Polo Shirts-Khaki,FS672,1, 35.91 ,35.91
11534,62675,2013-09-23,2013-10-21,2013-08-30,30A,Women's Ski Jacket,FS379,1, 250.31 ,250.31
11540,63285,2013-09-24,2013-10-17,2013-09-05,30A,FS Stretch Fit Twill Enclosed Hat,FS330,1, 14.52 ,14.52
11541,63135,2013-09-24,2013-10-18,2013-09-04,30A,"Men's 100% Cotton  Jeans with Expandable Waistband, Standard Fit",FS258S,1, 35.80 ,35.80
11542,63529,2013-09-24,2013-10-21,2013-09-06,30A,Women's Ski Jacket,FS379,1, 250.31 ,250.31
11543,63174,2013-09-24,2013-10-21,2013-09-05,30A,"Women's 100% Cotton Jeans with Expandable Waistband, Relaxed Fit",FS259R,1, 35.80 ,35.80
11543,63174,2013-09-24,2013-10-21,2013-09-05,30A,"Women's Polyester/Cotton Casual Trousers with Expandable Waistband, Relaxed Fit",FS7161R,1, 39.56 ,39.56
11543,63174,2013-09-24,2013-10-21,2013-09-05,30A,"Women's Polyester/Cotton Cargo Pants with Expandable Waistband, Standard Fit",FS7171S,1, 47.30 ,47.30
11545,62810,2013-09-24,2013-10-18,2013-09-02,30A,Unisex Rain/Wind Pants,FS392,1, 176.18 ,176.18
11547,63417,2013-09-25,2013-10-21,2013-09-06,30A,"Women's Polyester/Cotton Cargo Pants with Expandable Waistband, Standard Fit",FS7171S,1, 47.30 ,47.30
11547,63417,2013-09-25,2013-10-21,2013-09-06,30A,"Women's Polyester/Cotton Casual Trousers with Expandable Waistband, Standard Fit",FS7161S,1, 39.56 ,39.56
11548,63503,2013-09-25,2013-10-21,2013-09-06,30A,"Women's Polyester/Cotton Cargo Pants with Expandable Waistband, Standard Fit",FS7171S,1, 47.30 ,47.30
11549,63262,2013-09-25,2013-10-28,2013-09-05,30A,Wool Bib Overalls-Unisex,FS452,1, 125.16 ,125.16
11549,63262,2013-09-25,2013-10-28,2013-09-05,30A,"Women's 100% Cotton Jeans with Expandable Waistband, Relaxed Fit",FS259R,1, 35.80 ,35.80
11550,63362,2013-09-25,2013-10-17,2013-09-06,30A,Men's Wool Pants,FS400,1, 112.63 ,112.63
11551,62618,2013-09-26,2013-10-18,2013-08-29,30A,"Women's 100% Cotton Jeans with Expandable Waistband, Relaxed Fit",FS259R,1, 35.80 ,35.80
11554,63296,2013-09-26,2013-10-21,2013-09-05,30A,"Men's 100% Cotton Jeans with Expandable Waistband, Relaxed Fit",FS258R,1, 35.80 ,35.80
11556,62565,2013-09-26,2013-10-18,2013-08-29,30A,Zip-off Pant Green Nylon,FS260,1, 98.48 ,98.48
11557,63127,2013-09-26,2013-10-21,2013-09-04,30A,Stetson Felt Hat,FS229,1, 143.05 ,143.05
11560,63333,2013-09-27,2013-10-18,2013-09-06,30A,"Field Belt, Wide Basketweave",FS720,1, 19.83 ,19.83
11562,63313,2013-09-27,2013-10-21,2013-09-05,30A,LS Patrol Polo Shirts-White,FS686,1, 39.51 ,39.51
11562,63313,2013-09-27,2013-10-21,2013-09-05,30A,SS Patrol Polo Shirts-Khaki,FS687,1, 35.91 ,35.91
11562,63313,2013-09-27,2013-10-21,2013-09-05,30A,SS Patrol Polo Shirts-White,FS685,1, 35.91 ,35.91
11562,63313,2013-09-27,2013-10-21,2013-09-05,30A,"Field Belt, Wide Basketweave",FS720,1, 19.83 ,19.83
11562,63313,2013-09-27,2013-10-21,2013-09-05,30A,Unisex Rain/Wind Shell,FS376,1, 218.55 ,218.55
11562,63313,2013-09-27,2013-10-21,2013-09-05,30A,Men's 3-Season Jacket,FS372,1, 91.42 ,91.42
11562,63313,2013-09-27,2013-10-21,2013-09-05,30A,LS Patrol Polo Shirts-Khaki,FS688,1, 39.54 ,39.54
11564,62454,2013-09-27,2013-10-18,2013-08-28,30A,Dress Belt Wide,FS700,1, 19.75 ,19.75
11564,62454,2013-09-27,2013-10-18,2013-08-28,30A,Men's Cotton Long Sleeve Field Shirt,FS214,2, 32.40 ,64.80
11565,61703,2013-09-30,2013-10-21,2013-08-20,30A,"Women's Polyester/Cotton Cargo Pants with Expandable Waistband, Standard Fit",FS7171S,1, 47.30 ,47.30
11565,61703,2013-09-30,2013-10-21,2013-08-20,30A,"Women's 100% Cotton  Jeans with Expandable Waistband, Standard Fit",FS259S,1, 35.80 ,35.80
11566,63007,2013-09-30,2013-10-28,2013-09-04,30A,Men's Cotton Long Sleeve Field Shirt,FS214,2, 32.40 ,64.80
11566,63007,2013-09-30,2013-10-28,2013-09-04,30A,Men's Cotton Short Sleeve Field Shirt,FS212,3, 31.25 ,93.75
11568,63375,2013-09-30,2013-10-21,2013-09-06,30A,Unisex Poly-Cotton Cruiser,FS340,1, 108.86 ,108.86
11569,63165,2013-09-30,2013-10-21,2013-09-05,30A,"Men's 100% Cotton Jeans with Expandable Waistband, Relaxed Fit",FS258R,1, 35.80 ,35.80
11569,63165,2013-09-30,2013-10-21,2013-09-05,30A,LS Patrol Polo Shirts-White,FS686,1, 39.51 ,39.51
11569,63165,2013-09-30,2013-10-21,2013-09-05,30A,LS Patrol Polo Shirts-Khaki,FS688,1, 39.54 ,39.54
11569,63165,2013-09-30,2013-10-21,2013-09-05,30A,SS Patrol Polo Shirts-White,FS685,1, 35.91 ,35.91
11576,62938,2013-10-17,2013-10-17,2013-09-03,30A,"Women's Polyester/Cotton Casual Trousers with Expandable Waistband, Standard Fit",FS7161S,2, 39.56 ,79.12
11578,60472,2013-10-21,2013-10-21,2013-08-05,30A,Women's LS Polo Shirts-White,FS671,1, 39.54 ,39.54
11578,60472,2013-10-21,2013-10-21,2013-08-05,30A,Women's SS Polo Shirts-White,FS670,1, 35.91 ,35.91
11578,60472,2013-10-21,2013-10-21,2013-08-05,30A,Women's Ski Jacket,FS379,1, 250.31 ,250.31
11578,60472,2013-10-21,2013-10-21,2013-08-05,30A,"Women's Polyester/Cotton Casual Trousers with Expandable Waistband, Relaxed Fit",FS7161R,1, 39.56 ,39.56
11578,60472,2013-10-21,2013-10-21,2013-08-05,30A,Women's LS Polo Shirt-Khaki,FS673,1, 39.51 ,39.51
11580,62234,2013-10-21,2013-10-23,2013-08-26,30A,LS Patrol Polo Special Agent-Khaki,FS836,1, 39.54 ,39.54
11582,62809,2013-10-21,2013-10-30,2013-09-02,30A,Women's Fleece Lined Vest,FS363,1, 77.05 ,77.05
11583,61220,2013-10-21,2013-11-01,2013-08-14,30A,Unisex Parka & Hood,FS1000,1, 166.96 ,166.96
11583,61220,2013-10-21,2013-11-01,2013-08-14,30A,"Women's Polyester/Cotton Casual Trousers with Expandable Waistband, Relaxed Fit",FS7161R,1, 39.56 ,39.56
11586,62553,2013-10-24,2013-10-30,2013-08-29,30A,Wool Bib Overalls-Unisex,FS452,1, 125.16 ,125.16
11587,61320,2013-10-24,2013-10-28,2013-08-15,30A,"Women's Polyester/Cotton Casual Trousers with Expandable Waistband, Standard Fit",FS7161S,1, 39.56 ,39.56
11587,61320,2013-10-24,2013-10-28,2013-08-15,30A,"Women's Polyester/Cotton Cargo Pants with Expandable Waistband, Standard Fit",FS7171S,1, 47.30 ,47.30
11591,63490,2013-10-28,2013-11-13,2013-09-06,56M,"Men's Polyester/Cotton Cargo Pants with Expandable Waistband, Standard Fit",FS7170S,1, 48.95 ,48.95
11594,62478,2013-10-30,2013-10-30,2013-08-28,30A,Stocking Cap,FS356,1, 13.94 ,13.94
11594,62478,2013-10-30,2013-10-30,2013-08-28,30A,Unisex Rain/Wind Pants,FS392,1, 176.18 ,176.18
11616,62973,2013-11-04,2013-11-25,2013-09-03,30A,SS Patrol Polo Shirts-White,FS685,1, 35.91 ,35.91
11616,62973,2013-11-04,2013-11-25,2013-09-03,30A,"Men's Polyester/Cotton Casual Trousers with Expandable Waistband, Relaxed Fit",FS7160R,1, 41.06 ,41.06
11616,62973,2013-11-04,2013-11-25,2013-09-03,30A,SS Patrol Polo Shirts-Khaki,FS687,1, 35.91 ,35.91
11619,55089,2013-11-05,2013-11-12,2013-05-07,30A,"Men's 100% Cotton Jeans with Expandable Waistband, Relaxed Fit",FS258R,1, 35.80 ,35.80
11619,55089,2013-11-05,2013-11-12,2013-05-07,30A,"Men's 100% Cotton Jeans with Expandable Waistband, Relaxed Fit",FS258R,1, 35.80 ,35.80
11679,62227,2013-11-25,2013-12-03,2013-08-26,30A,Men's Ski Jacket,FS378,1, 270.25 ,270.25
11681,63173,2013-11-25,2013-12-05,2013-09-05,30A,"Men's 100% Cotton Jeans with Expandable Waistband, Relaxed Fit",FS258R,1, 35.80 ,35.80
11696,62609,2013-12-03,2013-12-09,2013-08-29,30A,Unisex Poly-Cotton Cruiser,FS340,1, 108.86 ,108.86
11715,57987,2013-12-09,2013-12-20,2013-06-27,30A,Women's Fleece Lined Vest,FS363,1, 77.05 ,77.05
11716,62292,2013-12-09,2013-12-17,2013-08-26,30A,Unisex Rain/Wind Pants,FS392,1, 176.18 ,176.18
11722,64773,2013-12-10,2013-12-11,2013-12-04,30A,Women's Poly Cotton Short Sleeve Field Shirt,FS211,2, 31.18 ,62.36
11730,64991,2013-12-13,2013-12-19,2013-12-08,30A,Unisex Rain/Wind Shell,FS376,1, 218.55 ,218.55
11731,64811,2013-12-13,2013-12-19,2013-12-04,30A,Dress Belt Wide,FS700,1, 19.75 ,19.75
11733,64746,2013-12-16,2013-12-23,2013-12-03,30A,Women's Cotton Short Sleeve Field Shirt,FS213,1, 34.17 ,34.17
11733,64746,2013-12-16,2013-12-23,2013-12-03,30A,Women's Cotton Long Sleeve Field Shirt,FS215,2, 35.44 ,70.88
11735,64830,2013-12-16,2013-12-23,2013-12-04,30A,Women's SS Polo Shirts-Khaki,FS672,3, 38.97 ,116.91
11735,64830,2013-12-16,2013-12-23,2013-12-04,30A,Women's Fleece Top,FS365,1, 68.31 ,68.31
11735,64830,2013-12-16,2013-12-23,2013-12-04,30A,Women's Poly Cotton Short Sleeve Field Shirt,FS211,3, 31.18 ,93.54
11735,64830,2013-12-16,2013-12-23,2013-12-04,30A,Women's LS Polo Shirts-White,FS671,1, 42.96 ,42.96
11735,64830,2013-12-16,2013-12-23,2013-12-04,30A,"Women's Polyester/Cotton Cargo Pants with Expandable Waistband, Standard Fit",FS7171S,3, 47.30 ,141.90
11735,64830,2013-12-16,2013-12-23,2013-12-04,32A,Dress Belt Narrow,FS701,1, 17.78 ,17.78
11735,64830,2013-12-16,2013-12-23,2013-12-04,30A,Women's Dress Trousers,FS611,2, 70.93 ,141.86
11735,64830,2013-12-16,2013-12-23,2013-12-04,30A,Women's SS Polo Shirts-White,FS670,1, 35.91 ,35.91
11736,64726,2013-12-16,2013-12-23,2013-12-03,30A,Men's Ski Jacket,FS378,1, 270.25 ,270.25
11737,64808,2013-12-16,2013-12-19,2013-12-04,30A,"Men's Polyester/Cotton Cargo Pants with Expandable Waistband, Standard Fit",FS7170S,2, 48.95 ,97.90
11738,65032,2013-12-16,2013-12-23,2013-12-09,30A,"Men's Polyester/Cotton Lined Casual Trousers with Expandable Waistband, Standard Fit",FS248,1, 55.33 ,55.33
11738,65032,2013-12-16,2013-12-23,2013-12-09,30A,"Men's 100% Cotton Jeans with Expandable Waistband, Relaxed Fit",FS258R,2, 35.80 ,71.60
11740,64798,2013-12-16,2013-12-24,2013-12-04,30A,Unisex Rain/Wind Pants,FS392,1, 176.18 ,176.18
11741,64764,2013-12-16,2013-12-20,2013-12-03,30A,"Women's Polyester/Cotton Casual Trousers with Expandable Waistband, Relaxed Fit",FS7161R,1, 39.56 ,39.56
11741,64764,2013-12-16,2013-12-20,2013-12-03,30A,"Men's 100% Cotton Jeans with Expandable Waistband, Relaxed Fit",FS258R,1, 35.80 ,35.80
11742,64900,2013-12-16,2013-12-20,2013-12-05,31A,"Field Belt, Wide Basketweave",FS720,1, 19.83 ,19.83
11743,64778,2013-12-16,2013-12-23,2013-12-04,30A,Men's Cotton Long Sleeve Field Shirt,FS214,1, 35.44 ,35.44
11743,64778,2013-12-16,2013-12-23,2013-12-04,30A,Men's Ski Jacket,FS378,1, 270.25 ,270.25
