client_id,Sharepoint,Region,Unit,Subunit
6570,66940,8,10,3
6569,266705,5,1,51
6568,62080,2,3,3
6567,50190,1,4,2
6566,241652,5,4,53
6565,47115,4,13,6
6564,60171,3,5,0
6563,207309,16,21,0
6562,25016,8,6,2
6561,32833,16,15,0
6560,54024,8,11,7
6559,258011,5,1,51
6558,298846,5,12,53
6557,49689,5,9,56
6556,222183,16,14,0
6555,183303,6,17,0
6554,56735,2,14,4
6553,59185,10,4,30
6552,311489,16,22,0
6551,48494,2,2,3
6550,59758,16,13,0
6549,28246,16,8,0
6548,61755,4,8,3
6547,43597,16,21,0
6546,5754,3,4,8
6545,834,9,4,1
6544,59746,5,1,51
6543,207310,16,21,0
6542,123238,5,1,51
6541,64149,3,12,3
6540,285631,8,13,8
6539,254591,5,51,2
6538,268898,5,13,51
6537,11043,8,8,2
6536,317267,8,12,2
6535,10439,16,19,0
6534,29202,16,19,0
6533,210442,5,12,52
6532,283667,16,21,0
6531,28167,4,8,3
6530,200353,5,12,53
6529,37184,3,5,0
6528,58122,2,3,3
6527,219293,8,6,2
6526,43757,9,10,5
6525,38437,5,10,51
6524,228887,5,4,53
6523,59105,5,1,52
6522,71070,5,5,57
6521,8919,6,15,0
6520,213270,2,3,0
6519,318542,10,1,0
6518,29437,16,8,0
6517,240153,8,31,1
6516,43937,8,12,5
6515,291937,8,7,6
6514,296304,5,3,51
6513,19608,8,3,0
6512,265674,16,10,1
6511,14371,16,11,0
6510,25326,4,19,1
6509,42575,9,22,4
6508,242927,16,9,0
6507,50552,4,15,0
6506,6019,5,17,54
6505,191718,6,16,4
6504,19440,5,2,53
6503,56974,9,5,21
6502,71442,4,19,8
6501,37739,16,3,0
6500,16257,8,8,0
6499,49946,16,10,1
6498,181609,8,6,0
6497,8915,16,10,1
6496,24263,9,13,1
6495,31423,9,10,5
6494,49632,5,17,0
6493,283266,2,12,6
6492,267219,5,5,0
6491,64450,3,6,4
6490,223738,8,5,2
6489,288087,16,15,0
6488,69157,3,1,2
6487,20440,3,6,4
6486,8287,5,7,53
6485,307230,16,15,0
6484,192263,16,3,0
6483,307427,5,9,0
6482,203479,6,14,5
6481,2589,6,4,1
6480,65491,5,1,51
6479,289133,6,10,24
6478,56588,16,10,1
6477,29528,16,10,1
6476,298083,16,10,1
6475,17969,3,1,2
6474,4619,2,15,4
6473,255809,16,7,0
6472,30552,8,11,8
6471,22101,5,17,53
6470,19934,5,17,53
6469,30810,2,3,6
6468,279598,16,10,1
6467,41670,8,3,0
6466,25970,4,13,0
6465,23428,4,60,0
6464,55262,5,16,0
6463,30633,5,17,0
6462,259949,3,3,0
6461,12696,6,5,6
6460,32456,12,1,0
6459,24877,5,14,0
6458,25461,2,3,6
6457,36074,5,2,52
6456,50862,5,14,58
6455,257200,5,11,2
6454,270823,16,10,1
6453,24711,5,2,52
6452,3992,6,10,6
6451,32457,8,12,0
6450,26807,5,15,0
6449,12928,8,4,0
6448,308399,16,5,0
6447,278799,6,1,2
6446,145610,3,12,3
6445,62563,9,20,5
6444,49135,8,3,0
6443,249779,16,10,1
6442,64069,5,2,54
6441,10333,16,19,0
6440,24183,3,7,3
6439,9401,9,1,0
6438,26460,8,1,5
6437,11864,8,11,8
6436,192445,33,1,31
6435,46051,5,11,0
6434,55965,16,19,0
6433,254966,5,2,53
6432,205365,9,22,4
6431,286681,5,1,56
6430,281516,16,5,0
6429,283844,16,19,0
6428,45865,9,10,1
6427,26397,5,9,0
6426,29908,5,3,0
6425,29410,5,14,61
6424,4991,8,12,0
6423,1632,5,17,0
6422,25854,16,9,0
6421,57065,3,6,2
6420,121052,5,1,56
6419,26856,9,3,3
6418,12252,8,36,1
6417,13732,2,7,0
6416,1910,16,6,0
6415,316812,6,18,1
6414,67935,8,12,3
6413,29448,4,2,1
6412,189289,2,13,8
6411,183898,1,10,0
6410,54979,8,3,0
6409,12208,5,3,0
6408,7407,5,11,2
6407,65812,5,9,0
6406,297439,8,10,6
6405,181938,5,9,0
6404,250319,16,9,0
6403,57523,9,10,3
6402,305640,16,9,0
6401,574,6,3,5
6400,40614,1,16,4
6399,18589,9,13,12
6398,299586,16,9,0
6397,56662,8,12,1
6396,19920,4,19,8
6395,13638,6,2,12
6394,14049,5,2,0
6393,303558,16,15,0
6392,34412,8,10,5
6391,37103,16,9,0
6390,3920,9,5,3
6389,42187,4,8,2
6388,18837,24,23,7
6387,37727,16,19,0
6386,19614,16,20,0
6385,25598,16,5,0
6384,317200,16,10,1
6383,49112,16,3,0
6382,297755,16,19,0
6381,35287,6,2,12
6380,210493,16,10,1
6379,241418,9,9,7
6378,22866,5,17,53
6377,10881,16,10,1
6376,122060,8,1,3
6375,304954,16,9,0
6374,33319,5,13,51
6373,47385,2,9,7
6372,35750,8,6,1
6371,240043,3,12,3
6370,49254,16,6,0
6369,316773,33,1,31
6368,298090,8,36,0
6367,213101,16,15,0
6366,26790,4,19,2
6365,199301,16,15,0
6364,59188,2,3,6
6363,1302,4,3,3
6362,54926,3,12,3
6361,7127,6,6,0
6360,200544,5,12,55
6359,17871,6,10,0
6358,255403,8,5,0
6357,42582,5,12,55
6356,71075,9,10,3
6355,7278,4,7,2
6354,59227,9,22,4
6353,46643,4,19,1
6352,10593,16,9,0
6351,314394,16,9,0
6350,30415,13,24,0
6349,66072,16,6,0
6348,309782,25,5,0
6347,11009,5,9,0
6346,35295,9,3,5
6345,15247,4,7,3
6344,315917,16,10,1
6343,52791,5,11,3
6342,4000,2,2,1
6341,32365,9,10,3
6340,10355,4,8,2
6339,281037,5,5,0
6338,238221,5,4,53
6337,25975,8,9,0
6336,4439,6,12,0
6335,1443,3,9,2
6334,41155,9,13,13
6333,14753,3,10,0
6332,315882,33,1,31
6331,222487,16,10,1
6330,39230,4,15,52
6329,22842,10,5,21
6328,264681,3,12,1
6327,30326,2,16,0
6326,4113,3,7,3
6325,13767,8,12,0
6324,228674,6,1,2
6323,903,9,21,4
6322,266729,5,1,51
6321,222164,16,20,0
6320,174143,5,3,51
6319,8341,6,16,0
6318,3477,16,5,0
6317,318550,1,2,0
6316,170505,5,3,53
6315,29711,9,4,1
6314,12189,1,2,8
6313,17594,16,5,0
6312,34578,6,14,0
6311,279855,5,12,0
6310,200539,5,1,51
6309,30113,9,13,14
6308,46335,5,19,0
6307,9979,16,15,0
6306,288070,3,6,3
6305,270820,1,8,2
6304,4062,3,1,1
6303,315232,3,2,6
6302,43832,8,36,0
6301,14578,5,14,61
6300,38869,2,10,8
6299,65123,5,1,51
6298,23247,16,14,0
6297,24773,9,13,14
6296,38178,1,11,6
6295,238280,5,3,51
6294,274289,16,15,0
6293,58245,9,21,5
6292,305587,8,8,12
6291,317676,16,18,0
6290,46458,4,60,0
6289,18552,9,10,1
6288,288637,9,10,1
6287,298778,16,15,0
6286,213460,5,3,53
6285,49350,2,7,5
6284,44100,6,14,0
6283,37359,9,21,4
6282,24189,5,3,55
6281,293899,9,10,1
6280,57244,16,15,0
6279,282011,5,10,54
6278,44821,9,10,5
6277,3082,9,10,1
6276,1365,2,6,3
6275,55139,3,4,2
6274,256365,5,3,51
6273,50171,16,15,0
6272,15612,5,1,51
6271,1151,8,10,1
6270,37590,8,36,0
6269,216779,5,3,51
6268,212143,9,10,1
6267,17179,4,15,57
6266,197961,5,11,2
6265,207136,16,21,0
6264,194411,5,11,1
6263,300591,16,15,0
6262,240428,5,10,54
6261,34568,8,11,11
6260,282542,9,10,5
6259,203789,16,15,0
6258,297775,13,81,0
6257,30453,9,5,7
6256,121896,5,15,53
6255,285624,16,1,0
6254,37984,5,1,51
6253,41026,16,1,0
6252,37187,16,20,0
6251,48776,8,60,0
6250,31357,8,11,3
6249,32909,2,7,1
6248,28807,8,8,6
6247,121975,8,13,8
6246,26182,8,8,6
6245,245154,8,11,0
6244,256394,5,1,53
6243,192530,9,13,5
6242,285344,16,11,0
6241,67284,5,12,55
6240,297421,2,3,1
6239,5419,2,6,0
6238,29910,16,1,0
6237,34237,2,12,2
6236,192228,4,2,3
6235,283668,3,5,2
6234,32404,8,11,0
6233,62778,9,10,5
6232,184391,5,2,54
6231,205679,16,6,0
6230,7770,2,12,2
6229,37542,5,1,51
6228,262869,16,5,0
6227,283847,8,60,0
6226,266788,5,7,57
6225,54847,9,5,7
6224,12173,9,5,7
6223,301797,8,11,0
6222,37559,5,1,51
6221,282064,16,13,0
6220,62224,8,1,0
6219,45630,8,11,0
6218,241760,8,6,1
6217,217753,16,15,0
6216,227381,6,18,4
6215,48746,6,10,26
6214,301496,9,5,7
6213,44588,16,20,0
6212,7368,8,11,0
6211,267221,3,5,3
6210,1194,16,15,0
6209,215343,5,10,51
6208,21751,2,13,5
6207,254919,5,11,3
6206,28072,8,8,2
6205,184924,8,11,0
6204,29197,8,3,1
6203,289818,5,6,53
6202,47939,3,6,3
6201,4385,16,15,0
6200,196837,5,1,51
6199,17858,12,1,0
6198,46275,5,8,53
6197,14361,42,51,0
6196,39202,5,1,51
6195,280466,8,11,0
6194,273475,5,12,55
6193,30379,16,15,0
6192,10699,16,8,0
6191,304924,9,5,3
6190,60129,6,18,5
6189,21614,5,12,55
6188,34773,5,17,54
6187,315336,16,15,0
6186,69809,16,6,0
6185,193738,2,7,9
6184,36011,2,7,1
6183,59650,5,17,54
6182,289657,6,5,5
6181,31011,5,11,2
6180,69350,8,10,1
6179,70532,6,5,6
6178,217562,5,11,2
6177,222166,16,20,0
6176,48375,6,1,5
6175,291122,9,5,7
6174,20391,6,1,5
6173,181772,5,7,57
6172,45034,9,5,7
6171,265691,3,5,3
6170,298017,2,6,5
6169,262326,6,18,3
6168,311477,16,15,0
6167,48504,9,10,1
6166,205469,9,14,0
6165,193233,5,1,56
6164,15372,10,5,31
6163,37353,2,15,2
6162,15254,6,2,12
6161,67229,2,10,0
6160,62842,9,19,3
6159,60372,3,9,5
6158,56034,3,9,3
6157,12722,8,11,10
6156,318931,2,6,0
6155,183983,8,16,0
6154,173113,3,2,2
6153,242646,8,11,9
6152,41731,5,5,52
6151,310200,8,5,2
6150,228146,3,9,0
6149,69242,6,10,22
6148,15369,5,12,0
6147,37131,5,13,52
6146,7065,16,15,0
6145,52133,5,2,54
6144,17385,33,1,31
6143,17070,2,10,0
6142,25580,9,4,3
6141,219307,5,2,54
6140,34729,5,19,0
6139,249342,1,11,1
6138,45289,16,13,0
6137,261484,2,3,3
6136,314316,3,10,5
6135,34016,9,1,0
6134,17085,5,2,52
6133,122613,3,4,7
6132,240313,5,11,2
6131,14110,8,9,5
6130,54484,8,31,0
6129,213669,6,17,7
6128,308383,3,12,1
6127,228631,16,11,0
6126,267638,16,13,0
6125,192431,5,6,0
6124,265660,16,13,0
6123,35753,16,13,0
6122,52428,5,10,0
6121,317206,9,20,0
6120,27108,3,1,6
6119,121802,9,3,5
6118,57005,9,8,0
6117,47860,6,17,0
6116,19475,2,15,0
6115,219690,3,3,5
6114,58950,5,2,54
6113,5456,5,3,55
6112,11819,5,17,54
6111,121393,5,5,57
6110,47599,3,9,5
6109,253379,8,16,0
6108,238797,6,16,0
6107,40063,9,22,0
6106,54251,6,6,5
6105,53657,5,5,57
6104,69146,5,3,55
6103,41378,5,2,52
6102,18931,8,7,17
6101,22451,5,12,52
6100,240603,5,5,52
6099,45158,9,13,14
6098,200688,5,11,0
6097,48140,9,4,1
6096,253967,5,11,2
6095,214658,5,2,54
6094,21711,4,8,2
6093,57868,4,17,5
6092,23303,9,20,2
6091,35181,5,2,52
6090,5784,6,10,2
6089,81,3,9,3
6088,124414,9,22,0
6087,21511,6,10,0
6086,270071,5,1,0
6085,273013,3,2,3
6084,270067,5,17,54
6083,24909,8,2,0
6082,28073,3,4,0
6081,256585,5,2,54
6080,21212,5,16,52
6079,38430,9,9,2
6078,318917,3,4,0
6077,55553,6,16,0
6076,21501,1,56,0
6075,273626,5,2,0
6074,286115,5,2,0
6073,15517,6,2,1
6072,24847,1,2,6
6071,178004,2,10,5
6070,254445,5,4,52
6069,3137,9,20,2
6068,318503,8,12,1
6067,310175,8,5,2
6066,307186,16,24,0
6065,18742,6,2,12
6064,55068,9,4,1
6063,36343,9,7,6
6062,13430,2,12,3
6061,205698,13,2,6
6060,68783,8,11,7
6059,53997,8,7,17
6058,37039,2,3,3
6057,276860,9,5,5
6056,202605,5,12,53
6055,204126,16,13,0
6054,284674,5,9,0
6053,23078,9,20,0
6052,6222,16,8,0
6051,45831,5,2,54
6050,170230,5,16,53
6049,42988,5,2,52
6048,223869,2,7,0
6047,12377,5,3,55
6046,53120,8,4,0
6045,43910,8,7,17
6044,25825,8,7,17
6043,120540,5,19,0
6042,6785,5,5,0
6041,40047,9,5,23
6040,49056,5,5,52
6039,10923,33,1,30
6038,200886,5,2,52
6037,28258,42,53,0
6036,262952,6,10,26
6035,16358,8,7,17
6034,27848,5,1,53
6033,3483,3,4,7
6032,23281,5,6,51
6031,40674,8,7,17
6030,40835,9,4,3
6029,298527,5,3,55
6028,24782,9,7,6
6027,262987,5,2,52
6026,314404,9,7,4
6025,125047,8,7,17
6024,42891,3,5,4
6023,39526,8,7,17
6022,54419,8,7,17
6021,279576,16,22,0
6020,1815,5,2,52
6019,29561,16,13,0
6018,5518,8,8,2
6017,48604,5,2,52
6016,248085,8,8,2
6015,304567,3,5,4
6014,1770,8,7,0
6013,32763,5,3,55
6012,3502,9,4,3
6011,202131,5,2,52
6010,126391,9,5,23
6009,125291,8,7,2
6008,217448,16,22,0
6007,69610,8,11,0
6006,39515,2,12,9
6005,37066,5,12,53
6004,39951,9,22,5
6003,266799,5,1,0
6002,302051,16,3,0
6001,315824,8,8,13
6000,303554,16,24,0
5999,16565,3,12,2
5998,36363,5,6,58
5997,25088,16,19,0
5996,266699,16,17,0
5995,33973,16,3,0
5994,36097,8,2,0
5993,40406,9,8,0
5992,16359,2,2,0
5991,23187,5,1,52
5990,304908,16,24,0
5989,279434,16,24,0
5988,316368,1,4,6
5987,4596,9,8,2
5986,46664,5,11,3
5985,258955,5,12,53
5984,306368,3,3,6
5983,286640,5,12,55
5982,52293,16,19,0
5981,195813,5,15,53
5980,254860,5,11,2
5979,66415,5,7,54
5978,53330,5,5,57
5977,489,5,4,0
5976,65372,5,2,52
5975,21189,4,10,1
5974,9326,16,6,0
5973,32640,3,12,1
5972,62302,6,17,0
5971,23509,8,2,14
5970,66023,5,11,1
5969,1898,8,16,0
5968,7023,12,1,0
5967,14491,16,5,0
5966,36108,8,16,0
5965,244569,5,13,52
5964,10953,16,14,0
5963,2626,6,14,6
5962,20157,16,24,0
5961,58863,16,3,0
5960,39083,9,5,4
5959,286659,2,15,10
5958,37835,8,12,5
5957,189449,5,6,53
5956,55694,16,14,0
5955,55746,9,20,2
5954,221376,5,5,57
5953,3151,2,12,6
5952,21247,2,12,6
5951,29934,1,11,6
5950,8425,16,24,0
5949,20388,16,6,0
5948,55691,2,12,6
5947,35864,9,5,4
5946,17708,5,1,51
5945,30135,2,12,6
5944,45015,9,13,13
5943,246715,16,20,0
5942,9157,5,12,0
5941,43323,8,11,2
5940,49794,5,2,52
5939,43018,8,11,10
5938,41538,16,20,0
5937,32902,16,24,0
5936,202457,5,2,52
5935,307145,8,7,0
5934,21165,5,12,52
5933,221519,5,2,52
5932,55280,5,13,52
5931,279438,16,24,0
5930,191774,5,10,54
5929,318939,16,15,0
5928,40977,6,16,0
5927,16702,8,12,2
5926,10726,8,11,10
5925,19875,3,7,4
5924,11450,5,12,0
5923,227379,5,16,52
5922,34369,2,13,8
5921,16431,6,5,1
5920,46422,2,12,2
5919,191679,2,15,8
5918,58573,5,16,0
5917,47241,1,11,6
5916,125493,5,5,57
5915,4499,2,12,6
5914,1686,5,6,58
5913,26740,5,5,57
5912,19593,8,7,17
5911,47103,8,11,10
5910,33330,12,1,0
5909,213596,5,2,52
5908,271467,8,11,10
5907,46333,5,2,52
5906,49649,5,9,53
5905,243516,5,1,52
5904,59315,8,11,10
5903,279579,16,24,0
5902,50847,5,6,53
5901,50136,5,13,0
5900,41007,33,1,30
5899,314263,5,7,55
5898,23508,4,15,0
5897,316754,3,2,2
5896,22949,33,1,31
5895,258037,5,12,55
5894,50334,8,2,17
5893,226208,12,1,0
5892,213151,3,5,0
5891,301759,16,24,0
5890,22215,8,12,0
5889,49174,16,12,0
5888,49695,5,4,0
5887,251477,10,5,54
5886,41109,5,17,56
5885,196280,5,1,0
5884,27594,3,9,5
5883,183480,9,9,0
5882,2199,3,2,4
5881,174214,6,4,1
5880,53049,8,5,4
5879,13946,8,5,4
5878,56954,8,6,2
5877,40427,8,11,10
5876,281022,8,3,8
5875,1094,2,12,11
5874,123773,3,12,1
5873,11085,5,16,51
5872,276456,2,12,3
5871,281629,5,15,51
5870,48676,16,15,0
5869,47026,13,2,6
5868,315852,16,24,0
5867,289659,16,6,0
5866,10301,4,7,0
5865,31672,6,2,1
5864,204140,5,2,52
5863,8098,2,12,6
5862,318914,8,5,2
5861,292469,16,15,0
5860,272291,5,4,53
5859,16232,8,1,6
5858,25133,5,6,58
5857,243228,5,11,2
5856,17904,8,2,0
5855,238945,5,1,51
5854,28623,4,12,4
5853,32421,4,17,1
5852,279586,16,24,0
5851,279420,16,24,0
5850,47857,8,8,11
5849,47145,6,3,1
5848,43915,12,1,0
5847,212642,5,7,54
5846,197204,5,5,57
5845,8552,3,3,5
5844,42030,5,15,55
5843,246432,9,8,2
5842,2787,4,7,2
5841,248256,5,14,61
5840,19916,9,13,0
5839,11909,6,9,5
5838,286626,8,11,10
5837,39313,2,14,5
5836,251468,16,19,0
5835,6571,9,9,0
5834,316814,5,11,0
5833,305669,16,24,0
5832,30048,3,3,4
5831,216422,2,15,8
5830,303531,16,24,0
5829,314279,16,23,0
5828,316829,16,4,0
5827,10633,4,60,0
5826,23421,3,2,7
5825,1765,5,1,51
5824,58454,5,11,1
5823,41512,5,2,54
5822,306443,16,23,0
5821,188978,8,11,3
5820,19304,5,16,53
5819,55558,4,7,0
5818,41432,6,10,0
5817,299320,5,17,0
5816,63814,5,10,51
5815,245157,2,15,4
5814,282574,5,5,57
5813,49040,8,7,2
5812,287112,16,24,0
5811,69324,3,1,2
5810,13178,8,7,2
5809,15872,3,2,7
5808,189278,16,4,0
5807,61892,5,16,51
5806,124983,9,13,3
5805,283279,16,15,0
5804,15142,16,15,0
5803,14171,8,12,7
5802,30163,5,4,53
5801,46612,8,7,5
5800,16982,5,10,54
5799,248155,5,2,52
5798,15676,2,2,0
5797,10295,5,10,54
5796,61620,5,2,0
5795,23365,5,2,54
5794,304950,16,24,0
5793,257281,5,10,54
5792,125065,5,6,58
5791,49260,2,15,7
5790,316372,3,3,0
5789,71012,5,16,54
5788,288421,16,14,0
5787,35921,5,1,52
5786,11834,3,1,7
5785,61105,8,10,3
5784,66134,8,11,0
5783,17930,1,11,6
5782,11326,1,12,0
5781,289046,3,1,7
5780,52991,9,3,5
5779,35561,8,2,0
5778,31230,3,9,3
5777,19123,8,7,2
5776,58335,5,5,57
5775,38091,8,8,0
5774,15373,5,17,54
5773,41925,6,16,0
5772,229463,6,2,1
5771,39997,8,4,0
5770,172769,16,12,0
5769,58160,5,1,52
5768,17804,8,5,4
5767,16879,5,12,0
5766,31536,8,11,0
5765,50981,3,4,6
5764,23252,9,13,1
5763,121197,5,1,0
5762,7694,16,24,0
5761,42046,5,11,2
5760,26592,6,5,1
5759,30569,9,8,2
5758,11367,2,10,5
5757,35226,3,12,3
5756,57700,5,7,51
5755,207140,16,21,0
5754,179338,8,11,0
5753,24250,8,11,10
5752,194683,2,7,1
5751,16746,5,8,56
5750,7857,16,9,0
5749,315863,7,16,1
5748,266785,5,12,55
5747,18087,1,11,0
5746,68498,5,2,54
5745,63046,8,11,10
5744,42683,8,11,9
5743,317613,16,28,0
5742,30593,2,2,0
5741,12912,16,13,0
5740,11277,8,16,0
5739,45463,5,12,53
5738,62870,8,6,6
5737,43736,8,3,2
5736,38710,5,13,0
5735,448,5,10,0
5734,291049,3,12,5
5733,1489,5,13,52
5732,212364,5,1,51
5731,190858,8,16,0
5730,247149,16,5,0
5729,25484,8,11,11
5728,62534,5,5,57
5727,309648,16,22,0
5726,279419,16,24,0
5725,121149,16,15,0
5724,29266,3,4,6
5723,319414,8,4,6
5722,12439,8,11,3
5721,54634,2,15,10
5720,300601,16,22,0
5719,121146,16,19,0
5718,59724,6,1,1
5717,31738,3,1,0
5716,10214,8,4,6
5715,215592,6,27,0
5714,3453,16,9,0
5713,41183,5,12,54
5712,121017,5,11,2
5711,291010,2,15,10
5710,7017,12,1,0
5709,13416,5,6,58
5708,276643,6,2,4
5707,23680,1,2,2
5706,32555,1,11,0
5705,22651,5,16,51
5704,5552,9,13,14
5703,39072,1,14,0
5702,17480,4,12,4
5701,32793,16,9,0
5700,191835,5,6,51
5699,48714,2,12,6
5698,34672,9,21,6
5697,42280,5,7,57
5696,21050,5,11,2
5695,281510,16,6,0
5694,46999,3,1,7
5693,278635,16,15,0
5692,24327,8,13,0
5691,238378,9,13,3
5690,61978,3,1,0
5689,40117,24,23,6
5688,33441,8,4,6
5687,51451,8,11,3
5686,23048,9,9,7
5685,124890,5,9,55
5684,252476,5,5,57
5683,5418,9,8,2
5682,271617,8,2,0
5681,194359,2,3,3
5680,255858,5,6,58
5679,305049,16,24,0
5678,44845,5,11,3
5677,39272,5,6,58
5676,287128,16,24,0
5675,25982,8,11,5
5674,64502,5,7,57
5673,6799,3,12,0
5672,35032,8,12,2
5671,254138,5,16,52
5670,201519,6,4,1
5669,304090,16,24,0
5668,44505,9,5,4
5667,24186,2,4,5
5666,207632,16,21,0
5665,59747,5,13,54
5664,120981,8,8,12
5663,22260,5,17,0
5662,39497,8,2,0
5661,212309,16,11,0
5660,59610,5,7,54
5659,279338,16,23,0
5658,268035,16,6,0
5657,46413,5,15,53
5656,123333,8,4,0
5655,38309,2,2,0
5654,22500,5,12,0
5653,25194,6,2,1
5652,31897,8,11,10
5651,279425,16,24,0
5650,45926,9,14,1
5649,58827,3,10,0
5648,51954,9,13,12
5647,10285,2,12,6
5646,27325,8,11,10
5645,10193,8,6,0
5644,286633,16,8,0
5643,318093,2,12,0
5642,314344,16,19,0
5641,3336,6,22,0
5640,213634,5,19,0
5639,55041,8,8,6
5638,61038,5,16,0
5637,208320,8,11,10
5636,13894,5,11,2
5635,1714,3,2,3
5634,173790,9,13,14
5633,293817,10,5,54
5632,238821,5,3,53
5631,17548,8,12,2
5630,1571,1,4,3
5629,263802,16,5,0
5628,202286,16,17,0
5627,59282,5,5,57
5626,296665,8,13,0
5625,11077,5,5,55
5624,34334,2,13,8
5623,51958,16,8,0
5622,50867,5,2,54
5621,24376,3,12,5
5620,47890,13,60,2
5619,957,5,1,51
5618,93,5,1,0
5617,287646,8,1,3
5616,20251,16,12,0
5615,219040,6,4,0
5614,18133,8,2,0
5613,283649,9,12,0
5612,272909,6,16,7
5611,245854,5,4,0
5610,187395,16,24,0
5609,314277,6,18,3
5608,11623,5,13,52
5607,68162,16,11,0
5606,51594,1,8,4
5605,66040,5,7,0
5604,173661,4,15,0
5603,242855,9,21,5
5602,194355,5,12,55
5601,19847,16,15,0
5600,263863,5,3,0
5599,288267,9,21,6
5598,3737,13,60,15
5597,53473,8,11,5
5596,47335,2,7,9
5595,198483,9,21,0
5594,257240,5,15,54
5593,315814,5,2,53
5592,271469,16,5,0
5591,41495,5,12,0
5590,5346,5,10,51
5589,249700,8,9,5
5588,297458,6,12,5
5587,223368,33,1,31
5586,241916,8,10,3
5585,44014,2,15,2
5584,279342,16,22,0
5583,30144,8,6,6
5582,239280,9,5,21
5581,56977,8,10,3
5580,22885,2,3,9
5579,31269,8,11,7
5578,25427,9,5,4
5577,315209,16,23,0
5576,37610,6,17,8
5575,304140,5,4,0
5574,296829,8,6,0
5573,33570,9,21,0
5572,194643,3,6,4
5571,294051,8,60,0
5570,61363,9,21,0
5569,35286,5,5,0
5568,191000,16,13,0
5567,19427,8,13,4
5566,33429,9,14,0
5565,8221,8,31,0
5564,36199,9,9,7
5563,49609,16,16,0
5562,273412,9,21,3
5561,12162,1,8,4
5560,1587,5,12,55
5559,289867,9,5,21
5558,315329,16,23,0
5557,25685,8,7,2
5556,315332,16,23,0
5555,188809,3,5,4
5554,254598,16,20,0
5553,20326,6,10,26
5552,23419,5,14,0
5551,43490,9,21,2
5550,288417,8,13,8
5549,271605,9,21,3
5548,23031,9,21,0
5547,52614,8,7,2
5546,241359,5,7,51
5545,178173,8,31,0
5544,70997,2,3,3
5543,30560,3,3,2
5542,289799,5,6,51
5541,34004,5,3,56
5540,24175,2,12,9
5539,256378,6,12,5
5538,39927,9,5,21
5537,200588,2,10,8
5536,305600,9,21,1
5535,63151,5,13,52
5534,272711,9,21,0
5533,1052,1,10,4
5532,306469,16,14,0
5531,179115,8,60,0
5530,296676,9,5,1
5529,276229,6,5,2
5528,50660,24,23,0
5527,225858,1,8,4
5526,288440,4,14,4
5525,287129,5,2,0
5524,203379,5,2,53
5523,69817,9,21,4
5522,31680,3,3,3
5521,13369,5,12,0
5520,38009,42,54,0
5519,14678,16,14,0
5518,21731,5,11,2
5517,57852,6,4,1
5516,27060,2,14,4
5515,289451,16,23,0
5514,318505,9,21,6
5513,35146,3,5,4
5512,2275,5,1,0
5511,285047,16,5,0
5510,288146,3,9,1
5509,228303,4,3,2
5508,29066,9,1,0
5507,35875,9,20,5
5506,3343,16,15,0
5505,305563,8,11,7
5504,46472,9,13,3
5503,34743,5,10,54
5502,20643,2,3,8
5501,35309,6,27,0
5500,5020,9,9,2
5499,297539,8,13,0
5498,67062,8,1,5
5497,4283,9,10,0
5496,270041,16,15,0
5495,227369,5,5,0
5494,1626,4,3,3
5493,251776,6,16,5
5492,263338,9,19,0
5491,14404,5,1,0
5490,30924,6,2,3
5489,225856,5,6,0
5488,52362,8,7,2
5487,253516,5,19,0
5486,283650,3,3,0
5485,315905,1,4,7
5484,311424,5,10,54
5483,19066,16,5,0
5482,120478,3,4,6
5481,27794,9,21,0
5480,124095,4,3,0
5479,256468,5,1,52
5478,21097,3,4,7
5477,293731,16,4,0
5476,263340,9,19,3
5475,176766,8,11,0
5474,20481,5,1,0
5473,25622,1,4,8
5472,71175,1,8,4
5471,279356,16,23,0
5470,4173,5,11,2
5469,191669,9,5,21
5468,27014,5,2,52
5467,42661,4,19,3
5466,304102,16,22,0
5465,38245,9,21,0
5464,59710,8,10,3
5463,49595,5,10,51
5462,62311,5,15,53
5461,7180,2,7,9
5460,280646,9,22,4
5459,266701,16,15,0
5458,56223,8,1,0
5457,217469,8,10,5
5456,4235,3,9,1
5455,66903,5,10,54
5454,40853,4,7,3
5453,3484,26,19,15
5452,10310,5,12,55
5451,177445,6,12,5
5450,318113,5,10,0
5449,47887,4,7,4
5448,29013,9,21,5
5447,298453,10,5,54
5446,306223,8,1,0
5445,8427,16,5,0
5444,7139,5,12,51
5443,287656,6,12,5
5442,29803,5,14,58
5441,201363,5,10,0
5440,39806,9,22,0
5439,36745,16,14,0
5438,249183,2,7,3
5437,70922,9,20,5
5436,48377,9,21,0
5435,209554,16,6,0
5434,262855,8,8,15
5433,316324,8,10,2
5432,71003,16,5,0
5431,292537,8,8,15
5430,120944,4,3,2
5429,50261,4,13,2
5428,26449,3,16,0
5427,14871,33,1,33
5426,70703,2,3,0
5425,212262,5,12,51
5424,34734,9,22,2
5423,247378,5,12,51
5422,46621,9,20,0
5421,42636,1,12,4
5420,56063,8,7,7
5419,263344,9,19,0
5418,5496,8,12,7
5417,63932,4,15,56
5416,49392,9,5,21
5415,48121,6,4,1
5414,195348,4,2,1
5413,1117,8,8,13
5412,8971,2,3,0
5411,32004,8,5,1
5410,256100,5,2,54
5409,46668,9,21,0
5408,1762,8,11,8
5407,23998,16,5,0
5406,225833,16,14,0
